Source, Target, Type, Weight
85, 2615, Directed, 1.0
2615, 3873, Directed, 1.0
3873, 294, Directed, 1.0
294, 42, Directed, 1.0
42, 91, Directed, 1.0
91, 1573, Directed, 1.0
1573, 5289, Directed, 1.0
5289, 4, Directed, 1.0
4, 388, Directed, 1.0
388, 74, Directed, 1.0
74, 60, Directed, 1.0
60, 84, Directed, 1.0
84, 498, Directed, 1.0
498, 3114, Directed, 1.0
3114, 986, Directed, 1.0
986, 5357, Directed, 1.0
5357, 24, Directed, 1.0
24, 409, Directed, 1.0
409, 9, Directed, 1.0
9, 2167, Directed, 1.0
2167, 97, Directed, 1.0
97, 269, Directed, 1.0
269, 24, Directed, 1.0
24, 45, Directed, 1.0
45, 173, Directed, 1.0
173, 85, Directed, 1.0
85, 2615, Directed, 1.0
2615, 3873, Directed, 1.0
3873, 62, Directed, 1.0
62, 630, Directed, 1.0
630, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 430, Directed, 1.0
430, 5360, Directed, 1.0
5360, 418, Directed, 1.0
418, 2589, Directed, 1.0
2589, 77, Directed, 1.0
77, 84, Directed, 1.0
84, 1113, Directed, 1.0
1113, 60, Directed, 1.0
60, 972, Directed, 1.0
972, 5361, Directed, 1.0
5361, 2589, Directed, 1.0
2589, 103, Directed, 1.0
103, 3980, Directed, 1.0
3980, 569, Directed, 1.0
569, 583, Directed, 1.0
583, 62, Directed, 1.0
62, 1016, Directed, 1.0
1016, 47, Directed, 1.0
47, 749, Directed, 1.0
749, 724, Directed, 1.0
724, 2712, Directed, 1.0
2712, 274, Directed, 1.0
274, 2713, Directed, 1.0
2713, 436, Directed, 1.0
436, 62, Directed, 1.0
62, 1602, Directed, 1.0
1602, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 13, Directed, 1.0
13, 1626, Directed, 1.0
1626, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 166, Directed, 1.0
166, 113, Directed, 1.0
113, 2074, Directed, 1.0
2074, 1188, Directed, 1.0
1188, 155, Directed, 1.0
155, 5356, Directed, 1.0
5356, 47, Directed, 1.0
47, 899, Directed, 1.0
899, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 268, Directed, 1.0
268, 2789, Directed, 1.0
2789, 518, Directed, 1.0
518, 672, Directed, 1.0
672, 436, Directed, 1.0
436, 62, Directed, 1.0
62, 1602, Directed, 1.0
1602, 61, Directed, 1.0
61, 6, Directed, 1.0
6, 60, Directed, 1.0
60, 268, Directed, 1.0
268, 224, Directed, 1.0
224, 216, Directed, 1.0
216, 106, Directed, 1.0
106, 601, Directed, 1.0
601, 216, Directed, 1.0
216, 5355, Directed, 1.0
5355, 62, Directed, 1.0
62, 1626, Directed, 1.0
1626, 48, Directed, 1.0
48, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 2245, Directed, 1.0
2245, 0, Directed, 1.0
0, 2412, Directed, 1.0
2412, 102, Directed, 1.0
102, 113, Directed, 1.0
113, 778, Directed, 1.0
778, 1188, Directed, 1.0
1188, 62, Directed, 1.0
62, 4909, Directed, 1.0
4909, 166, Directed, 1.0
166, 85, Directed, 1.0
85, 155, Directed, 1.0
155, 61, Directed, 1.0
61, 47, Directed, 1.0
47, 1340, Directed, 1.0
1340, 60, Directed, 1.0
60, 0, Directed, 1.0
0, 630, Directed, 1.0
630, 61, Directed, 1.0
61, 335, Directed, 1.0
335, 5354, Directed, 1.0
5354, 749, Directed, 1.0
749, 47, Directed, 1.0
47, 155, Directed, 1.0
155, 899, Directed, 1.0
899, 61, Directed, 1.0
61, 171, Directed, 1.0
171, 77, Directed, 1.0
77, 102, Directed, 1.0
102, 164, Directed, 1.0
164, 61, Directed, 1.0
61, 672, Directed, 1.0
672, 724, Directed, 1.0
724, 514, Directed, 1.0
514, 1936, Directed, 1.0
1936, 91, Directed, 1.0
91, 335, Directed, 1.0
335, 5034, Directed, 1.0
5034, 77, Directed, 1.0
77, 905, Directed, 1.0
905, 100, Directed, 1.0
100, 9, Directed, 1.0
9, 116, Directed, 1.0
116, 97, Directed, 1.0
97, 100, Directed, 1.0
100, 233, Directed, 1.0
233, 1329, Directed, 1.0
1329, 271, Directed, 1.0
271, 1626, Directed, 1.0
1626, 166, Directed, 1.0
166, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 1602, Directed, 1.0
1602, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 2152, Directed, 1.0
2152, 752, Directed, 1.0
752, 482, Directed, 1.0
482, 166, Directed, 1.0
166, 920, Directed, 1.0
920, 60, Directed, 1.0
60, 1454, Directed, 1.0
1454, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 103, Directed, 1.0
103, 3980, Directed, 1.0
3980, 663, Directed, 1.0
663, 583, Directed, 1.0
583, 62, Directed, 1.0
62, 1290, Directed, 1.0
1290, 1270, Directed, 1.0
1270, 1279, Directed, 1.0
1279, 335, Directed, 1.0
335, 9, Directed, 1.0
9, 1740, Directed, 1.0
1740, 2160, Directed, 1.0
2160, 4275, Directed, 1.0
4275, 242, Directed, 1.0
242, 274, Directed, 1.0
274, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 551, Directed, 1.0
551, 60, Directed, 1.0
60, 121, Directed, 1.0
121, 91, Directed, 1.0
91, 927, Directed, 1.0
927, 712, Directed, 1.0
712, 5010, Directed, 1.0
5010, 77, Directed, 1.0
77, 281, Directed, 1.0
281, 49, Directed, 1.0
49, 5351, Directed, 1.0
5351, 5349, Directed, 1.0
5349, 5353, Directed, 1.0
5353, 5352, Directed, 1.0
5352, 62, Directed, 1.0
62, 584, Directed, 1.0
584, 1271, Directed, 1.0
1271, 1110, Directed, 1.0
1110, 4, Directed, 1.0
4, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 982, Directed, 1.0
982, 103, Directed, 1.0
103, 726, Directed, 1.0
726, 366, Directed, 1.0
366, 1676, Directed, 1.0
1676, 1271, Directed, 1.0
1271, 91, Directed, 1.0
91, 737, Directed, 1.0
737, 49, Directed, 1.0
49, 430, Directed, 1.0
430, 356, Directed, 1.0
356, 74, Directed, 1.0
74, 5350, Directed, 1.0
5350, 4, Directed, 1.0
4, 47, Directed, 1.0
47, 5348, Directed, 1.0
5348, 4, Directed, 1.0
4, 4275, Directed, 1.0
4275, 921, Directed, 1.0
921, 60, Directed, 1.0
60, 2035, Directed, 1.0
2035, 91, Directed, 1.0
91, 241, Directed, 1.0
241, 97, Directed, 1.0
97, 192, Directed, 1.0
192, 77, Directed, 1.0
77, 712, Directed, 1.0
712, 91, Directed, 1.0
91, 737, Directed, 1.0
737, 49, Directed, 1.0
49, 1744, Directed, 1.0
1744, 47, Directed, 1.0
47, 674, Directed, 1.0
674, 1744, Directed, 1.0
1744, 9, Directed, 1.0
9, 45, Directed, 1.0
45, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 584, Directed, 1.0
584, 77, Directed, 1.0
77, 817, Directed, 1.0
817, 281, Directed, 1.0
281, 712, Directed, 1.0
712, 48, Directed, 1.0
48, 113, Directed, 1.0
113, 85, Directed, 1.0
85, 4453, Directed, 1.0
4453, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 166, Directed, 1.0
166, 113, Directed, 1.0
113, 13, Directed, 1.0
13, 1188, Directed, 1.0
1188, 103, Directed, 1.0
103, 3980, Directed, 1.0
3980, 676, Directed, 1.0
676, 24, Directed, 1.0
24, 706, Directed, 1.0
706, 688, Directed, 1.0
688, 137, Directed, 1.0
137, 241, Directed, 1.0
241, 97, Directed, 1.0
97, 5343, Directed, 1.0
5343, 24, Directed, 1.0
24, 1955, Directed, 1.0
1955, 84, Directed, 1.0
84, 48, Directed, 1.0
48, 1147, Directed, 1.0
1147, 1626, Directed, 1.0
1626, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 62, Directed, 1.0
62, 154, Directed, 1.0
154, 106, Directed, 1.0
106, 1143, Directed, 1.0
1143, 807, Directed, 1.0
807, 49, Directed, 1.0
49, 79, Directed, 1.0
79, 102, Directed, 1.0
102, 48, Directed, 1.0
48, 495, Directed, 1.0
495, 499, Directed, 1.0
499, 48, Directed, 1.0
48, 1784, Directed, 1.0
1784, 0, Directed, 1.0
0, 2755, Directed, 1.0
2755, 61, Directed, 1.0
61, 171, Directed, 1.0
171, 261, Directed, 1.0
261, 1143, Directed, 1.0
1143, 807, Directed, 1.0
807, 49, Directed, 1.0
49, 91, Directed, 1.0
91, 102, Directed, 1.0
102, 48, Directed, 1.0
48, 197, Directed, 1.0
197, 1626, Directed, 1.0
1626, 964, Directed, 1.0
964, 116, Directed, 1.0
116, 676, Directed, 1.0
676, 706, Directed, 1.0
706, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 1695, Directed, 1.0
1695, 103, Directed, 1.0
103, 706, Directed, 1.0
706, 688, Directed, 1.0
688, 175, Directed, 1.0
175, 269, Directed, 1.0
269, 32, Directed, 1.0
32, 45, Directed, 1.0
45, 2521, Directed, 1.0
2521, 662, Directed, 1.0
662, 1209, Directed, 1.0
1209, 114, Directed, 1.0
114, 3579, Directed, 1.0
3579, 5344, Directed, 1.0
5344, 5342, Directed, 1.0
5342, 5347, Directed, 1.0
5347, 5341, Directed, 1.0
5341, 5345, Directed, 1.0
5345, 227, Directed, 1.0
227, 166, Directed, 1.0
166, 686, Directed, 1.0
686, 4156, Directed, 1.0
4156, 1626, Directed, 1.0
1626, 114, Directed, 1.0
114, 77, Directed, 1.0
77, 74, Directed, 1.0
74, 5346, Directed, 1.0
5346, 47, Directed, 1.0
47, 898, Directed, 1.0
898, 48, Directed, 1.0
48, 113, Directed, 1.0
113, 1147, Directed, 1.0
1147, 166, Directed, 1.0
166, 720, Directed, 1.0
720, 62, Directed, 1.0
62, 472, Directed, 1.0
472, 61, Directed, 1.0
61, 106, Directed, 1.0
106, 1143, Directed, 1.0
1143, 807, Directed, 1.0
807, 49, Directed, 1.0
49, 103, Directed, 1.0
103, 1789, Directed, 1.0
1789, 657, Directed, 1.0
657, 2782, Directed, 1.0
2782, 1024, Directed, 1.0
1024, 900, Directed, 1.0
900, 5289, Directed, 1.0
5289, 202, Directed, 1.0
202, 60, Directed, 1.0
60, 233, Directed, 1.0
233, 561, Directed, 1.0
561, 599, Directed, 1.0
599, 82, Directed, 1.0
82, 248, Directed, 1.0
248, 39, Directed, 1.0
39, 358, Directed, 1.0
358, 99, Directed, 1.0
99, 49, Directed, 1.0
49, 726, Directed, 1.0
726, 757, Directed, 1.0
757, 1537, Directed, 1.0
1537, 2777, Directed, 1.0
2777, 4, Directed, 1.0
4, 358, Directed, 1.0
358, 31, Directed, 1.0
31, 657, Directed, 1.0
657, 2782, Directed, 1.0
2782, 1935, Directed, 1.0
1935, 77, Directed, 1.0
77, 334, Directed, 1.0
334, 440, Directed, 1.0
440, 47, Directed, 1.0
47, 2915, Directed, 1.0
2915, 61, Directed, 1.0
61, 485, Directed, 1.0
485, 39, Directed, 1.0
39, 215, Directed, 1.0
215, 238, Directed, 1.0
238, 942, Directed, 1.0
942, 77, Directed, 1.0
77, 268, Directed, 1.0
268, 277, Directed, 1.0
277, 853, Directed, 1.0
853, 49, Directed, 1.0
49, 32, Directed, 1.0
32, 350, Directed, 1.0
350, 100, Directed, 1.0
100, 657, Directed, 1.0
657, 2782, Directed, 1.0
2782, 124, Directed, 1.0
124, 2780, Directed, 1.0
2780, 2779, Directed, 1.0
2779, 225, Directed, 1.0
225, 530, Directed, 1.0
530, 74, Directed, 1.0
74, 60, Directed, 1.0
60, 2776, Directed, 1.0
2776, 868, Directed, 1.0
868, 92, Directed, 1.0
92, 77, Directed, 1.0
77, 74, Directed, 1.0
74, 2536, Directed, 1.0
2536, 39, Directed, 1.0
39, 358, Directed, 1.0
358, 99, Directed, 1.0
99, 49, Directed, 1.0
49, 757, Directed, 1.0
757, 2777, Directed, 1.0
2777, 358, Directed, 1.0
358, 124, Directed, 1.0
124, 251, Directed, 1.0
251, 106, Directed, 1.0
106, 2775, Directed, 1.0
2775, 47, Directed, 1.0
47, 28, Directed, 1.0
28, 77, Directed, 1.0
77, 74, Directed, 1.0
74, 2536, Directed, 1.0
2536, 39, Directed, 1.0
39, 358, Directed, 1.0
358, 99, Directed, 1.0
99, 49, Directed, 1.0
49, 757, Directed, 1.0
757, 2777, Directed, 1.0
2777, 358, Directed, 1.0
358, 1754, Directed, 1.0
1754, 2774, Directed, 1.0
2774, 2536, Directed, 1.0
2536, 39, Directed, 1.0
39, 2480, Directed, 1.0
2480, 99, Directed, 1.0
99, 49, Directed, 1.0
49, 757, Directed, 1.0
757, 2777, Directed, 1.0
2777, 358, Directed, 1.0
358, 31, Directed, 1.0
31, 1754, Directed, 1.0
1754, 304, Directed, 1.0
304, 509, Directed, 1.0
509, 74, Directed, 1.0
74, 2536, Directed, 1.0
2536, 364, Directed, 1.0
364, 2480, Directed, 1.0
2480, 99, Directed, 1.0
99, 49, Directed, 1.0
49, 757, Directed, 1.0
757, 2777, Directed, 1.0
2777, 358, Directed, 1.0
358, 791, Directed, 1.0
791, 60, Directed, 1.0
60, 238, Directed, 1.0
238, 942, Directed, 1.0
942, 91, Directed, 1.0
91, 32, Directed, 1.0
32, 350, Directed, 1.0
350, 77, Directed, 1.0
77, 42, Directed, 1.0
42, 91, Directed, 1.0
91, 423, Directed, 1.0
423, 49, Directed, 1.0
49, 44, Directed, 1.0
44, 349, Directed, 1.0
349, 322, Directed, 1.0
322, 791, Directed, 1.0
791, 60, Directed, 1.0
60, 2661, Directed, 1.0
2661, 112, Directed, 1.0
112, 483, Directed, 1.0
483, 283, Directed, 1.0
283, 463, Directed, 1.0
463, 473, Directed, 1.0
473, 476, Directed, 1.0
476, 488, Directed, 1.0
488, 3782, Directed, 1.0
3782, 39, Directed, 1.0
39, 1200, Directed, 1.0
1200, 1526, Directed, 1.0
1526, 1537, Directed, 1.0
1537, 360, Directed, 1.0
360, 281, Directed, 1.0
281, 1003, Directed, 1.0
1003, 47, Directed, 1.0
47, 1094, Directed, 1.0
1094, 2952, Directed, 1.0
2952, 2015, Directed, 1.0
2015, 60, Directed, 1.0
60, 1420, Directed, 1.0
1420, 23, Directed, 1.0
23, 294, Directed, 1.0
294, 710, Directed, 1.0
710, 891, Directed, 1.0
891, 60, Directed, 1.0
60, 5340, Directed, 1.0
5340, 5339, Directed, 1.0
5339, 247, Directed, 1.0
247, 114, Directed, 1.0
114, 334, Directed, 1.0
334, 5340, Directed, 1.0
5340, 900, Directed, 1.0
900, 5289, Directed, 1.0
5289, 77, Directed, 1.0
77, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 438, Directed, 1.0
438, 358, Directed, 1.0
358, 281, Directed, 1.0
281, 39, Directed, 1.0
39, 5338, Directed, 1.0
5338, 106, Directed, 1.0
106, 1527, Directed, 1.0
1527, 358, Directed, 1.0
358, 19, Directed, 1.0
19, 91, Directed, 1.0
91, 58, Directed, 1.0
58, 726, Directed, 1.0
726, 757, Directed, 1.0
757, 2952, Directed, 1.0
2952, 4, Directed, 1.0
4, 358, Directed, 1.0
358, 103, Directed, 1.0
103, 1789, Directed, 1.0
1789, 32, Directed, 1.0
32, 24, Directed, 1.0
24, 3288, Directed, 1.0
3288, 546, Directed, 1.0
546, 2328, Directed, 1.0
2328, 662, Directed, 1.0
662, 3665, Directed, 1.0
3665, 100, Directed, 1.0
100, 60, Directed, 1.0
60, 1695, Directed, 1.0
1695, 103, Directed, 1.0
103, 47, Directed, 1.0
47, 1089, Directed, 1.0
1089, 39, Directed, 1.0
39, 71, Directed, 1.0
71, 1147, Directed, 1.0
1147, 1626, Directed, 1.0
1626, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 106, Directed, 1.0
106, 917, Directed, 1.0
917, 3540, Directed, 1.0
3540, 166, Directed, 1.0
166, 720, Directed, 1.0
720, 62, Directed, 1.0
62, 618, Directed, 1.0
618, 106, Directed, 1.0
106, 1143, Directed, 1.0
1143, 82, Directed, 1.0
82, 202, Directed, 1.0
202, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 2328, Directed, 1.0
2328, 662, Directed, 1.0
662, 3665, Directed, 1.0
3665, 114, Directed, 1.0
114, 91, Directed, 1.0
91, 407, Directed, 1.0
407, 1089, Directed, 1.0
1089, 39, Directed, 1.0
39, 218, Directed, 1.0
218, 1170, Directed, 1.0
1170, 1626, Directed, 1.0
1626, 3540, Directed, 1.0
3540, 77, Directed, 1.0
77, 0, Directed, 1.0
0, 71, Directed, 1.0
71, 91, Directed, 1.0
91, 62, Directed, 1.0
62, 530, Directed, 1.0
530, 60, Directed, 1.0
60, 618, Directed, 1.0
618, 106, Directed, 1.0
106, 1143, Directed, 1.0
1143, 202, Directed, 1.0
202, 47, Directed, 1.0
47, 117, Directed, 1.0
117, 5336, Directed, 1.0
5336, 530, Directed, 1.0
530, 62, Directed, 1.0
62, 60, Directed, 1.0
60, 1897, Directed, 1.0
1897, 702, Directed, 1.0
702, 587, Directed, 1.0
587, 190, Directed, 1.0
190, 47, Directed, 1.0
47, 379, Directed, 1.0
379, 1002, Directed, 1.0
1002, 44, Directed, 1.0
44, 24, Directed, 1.0
24, 4946, Directed, 1.0
4946, 3631, Directed, 1.0
3631, 5337, Directed, 1.0
5337, 22, Directed, 1.0
22, 38, Directed, 1.0
38, 135, Directed, 1.0
135, 360, Directed, 1.0
360, 785, Directed, 1.0
785, 2328, Directed, 1.0
2328, 4946, Directed, 1.0
4946, 116, Directed, 1.0
116, 221, Directed, 1.0
221, 9, Directed, 1.0
9, 71, Directed, 1.0
71, 74, Directed, 1.0
74, 48, Directed, 1.0
48, 1147, Directed, 1.0
1147, 1626, Directed, 1.0
1626, 3540, Directed, 1.0
3540, 91, Directed, 1.0
91, 106, Directed, 1.0
106, 757, Directed, 1.0
757, 583, Directed, 1.0
583, 227, Directed, 1.0
227, 47, Directed, 1.0
47, 45, Directed, 1.0
45, 757, Directed, 1.0
757, 358, Directed, 1.0
358, 77, Directed, 1.0
77, 3918, Directed, 1.0
3918, 49, Directed, 1.0
49, 5331, Directed, 1.0
5331, 5332, Directed, 1.0
5332, 5333, Directed, 1.0
5333, 1312, Directed, 1.0
1312, 1320, Directed, 1.0
1320, 5330, Directed, 1.0
5330, 2711, Directed, 1.0
2711, 1319, Directed, 1.0
1319, 48, Directed, 1.0
48, 113, Directed, 1.0
113, 1147, Directed, 1.0
1147, 93, Directed, 1.0
93, 9, Directed, 1.0
9, 116, Directed, 1.0
116, 93, Directed, 1.0
93, 105, Directed, 1.0
105, 45, Directed, 1.0
45, 117, Directed, 1.0
117, 13, Directed, 1.0
13, 1626, Directed, 1.0
1626, 3540, Directed, 1.0
3540, 49, Directed, 1.0
49, 4227, Directed, 1.0
4227, 5334, Directed, 1.0
5334, 4, Directed, 1.0
4, 1618, Directed, 1.0
1618, 1044, Directed, 1.0
1044, 91, Directed, 1.0
91, 4907, Directed, 1.0
4907, 60, Directed, 1.0
60, 105, Directed, 1.0
105, 656, Directed, 1.0
656, 39, Directed, 1.0
39, 696, Directed, 1.0
696, 5078, Directed, 1.0
5078, 2824, Directed, 1.0
2824, 294, Directed, 1.0
294, 217, Directed, 1.0
217, 1626, Directed, 1.0
1626, 3540, Directed, 1.0
3540, 91, Directed, 1.0
91, 202, Directed, 1.0
202, 60, Directed, 1.0
60, 1910, Directed, 1.0
1910, 802, Directed, 1.0
802, 61, Directed, 1.0
61, 656, Directed, 1.0
656, 39, Directed, 1.0
39, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 5335, Directed, 1.0
5335, 190, Directed, 1.0
190, 1789, Directed, 1.0
1789, 136, Directed, 1.0
136, 23, Directed, 1.0
23, 105, Directed, 1.0
105, 138, Directed, 1.0
138, 335, Directed, 1.0
335, 149, Directed, 1.0
149, 1860, Directed, 1.0
1860, 1759, Directed, 1.0
1759, 92, Directed, 1.0
92, 3379, Directed, 1.0
3379, 4, Directed, 1.0
4, 106, Directed, 1.0
106, 5, Directed, 1.0
5, 419, Directed, 1.0
419, 1055, Directed, 1.0
1055, 3375, Directed, 1.0
3375, 158, Directed, 1.0
158, 93, Directed, 1.0
93, 147, Directed, 1.0
147, 372, Directed, 1.0
372, 416, Directed, 1.0
416, 414, Directed, 1.0
414, 388, Directed, 1.0
388, 106, Directed, 1.0
106, 200, Directed, 1.0
200, 172, Directed, 1.0
172, 5328, Directed, 1.0
5328, 47, Directed, 1.0
47, 5327, Directed, 1.0
5327, 143, Directed, 1.0
143, 367, Directed, 1.0
367, 1544, Directed, 1.0
1544, 60, Directed, 1.0
60, 186, Directed, 1.0
186, 351, Directed, 1.0
351, 3081, Directed, 1.0
3081, 77, Directed, 1.0
77, 2463, Directed, 1.0
2463, 168, Directed, 1.0
168, 60, Directed, 1.0
60, 194, Directed, 1.0
194, 144, Directed, 1.0
144, 69, Directed, 1.0
69, 227, Directed, 1.0
227, 464, Directed, 1.0
464, 497, Directed, 1.0
497, 105, Directed, 1.0
105, 509, Directed, 1.0
509, 1044, Directed, 1.0
1044, 60, Directed, 1.0
60, 42, Directed, 1.0
42, 153, Directed, 1.0
153, 365, Directed, 1.0
365, 91, Directed, 1.0
91, 147, Directed, 1.0
147, 149, Directed, 1.0
149, 1055, Directed, 1.0
1055, 136, Directed, 1.0
136, 3383, Directed, 1.0
3383, 49, Directed, 1.0
49, 3375, Directed, 1.0
3375, 47, Directed, 1.0
47, 3379, Directed, 1.0
3379, 85, Directed, 1.0
85, 5326, Directed, 1.0
5326, 60, Directed, 1.0
60, 384, Directed, 1.0
384, 224, Directed, 1.0
224, 5329, Directed, 1.0
5329, 418, Directed, 1.0
418, 3384, Directed, 1.0
3384, 3381, Directed, 1.0
3381, 180, Directed, 1.0
180, 158, Directed, 1.0
158, 93, Directed, 1.0
93, 147, Directed, 1.0
147, 388, Directed, 1.0
388, 49, Directed, 1.0
49, 4983, Directed, 1.0
4983, 227, Directed, 1.0
227, 60, Directed, 1.0
60, 186, Directed, 1.0
186, 194, Directed, 1.0
194, 106, Directed, 1.0
106, 200, Directed, 1.0
200, 172, Directed, 1.0
172, 5328, Directed, 1.0
5328, 49, Directed, 1.0
49, 2825, Directed, 1.0
2825, 47, Directed, 1.0
47, 5327, Directed, 1.0
5327, 49, Directed, 1.0
49, 367, Directed, 1.0
367, 215, Directed, 1.0
215, 185, Directed, 1.0
185, 3383, Directed, 1.0
3383, 3386, Directed, 1.0
3386, 322, Directed, 1.0
322, 60, Directed, 1.0
60, 2814, Directed, 1.0
2814, 365, Directed, 1.0
365, 187, Directed, 1.0
187, 162, Directed, 1.0
162, 3386, Directed, 1.0
3386, 175, Directed, 1.0
175, 164, Directed, 1.0
164, 184, Directed, 1.0
184, 388, Directed, 1.0
388, 91, Directed, 1.0
91, 49, Directed, 1.0
49, 1897, Directed, 1.0
1897, 379, Directed, 1.0
379, 47, Directed, 1.0
47, 61, Directed, 1.0
61, 377, Directed, 1.0
377, 168, Directed, 1.0
168, 62, Directed, 1.0
62, 69, Directed, 1.0
69, 511, Directed, 1.0
511, 561, Directed, 1.0
561, 781, Directed, 1.0
781, 39, Directed, 1.0
39, 47, Directed, 1.0
47, 100, Directed, 1.0
100, 778, Directed, 1.0
778, 464, Directed, 1.0
464, 74, Directed, 1.0
74, 281, Directed, 1.0
281, 3474, Directed, 1.0
3474, 60, Directed, 1.0
60, 351, Directed, 1.0
351, 3081, Directed, 1.0
3081, 194, Directed, 1.0
194, 227, Directed, 1.0
227, 9, Directed, 1.0
9, 116, Directed, 1.0
116, 93, Directed, 1.0
93, 97, Directed, 1.0
97, 1044, Directed, 1.0
1044, 91, Directed, 1.0
91, 85, Directed, 1.0
85, 84, Directed, 1.0
84, 400, Directed, 1.0
400, 47, Directed, 1.0
47, 117, Directed, 1.0
117, 131, Directed, 1.0
131, 62, Directed, 1.0
62, 133, Directed, 1.0
133, 138, Directed, 1.0
138, 52, Directed, 1.0
52, 190, Directed, 1.0
190, 48, Directed, 1.0
48, 85, Directed, 1.0
85, 341, Directed, 1.0
341, 2122, Directed, 1.0
2122, 166, Directed, 1.0
166, 127, Directed, 1.0
127, 124, Directed, 1.0
124, 1200, Directed, 1.0
1200, 77, Directed, 1.0
77, 2796, Directed, 1.0
2796, 39, Directed, 1.0
39, 190, Directed, 1.0
190, 1789, Directed, 1.0
1789, 1002, Directed, 1.0
1002, 44, Directed, 1.0
44, 1715, Directed, 1.0
1715, 1713, Directed, 1.0
1713, 916, Directed, 1.0
916, 1704, Directed, 1.0
1704, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 630, Directed, 1.0
630, 61, Directed, 1.0
61, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 3718, Directed, 1.0
3718, 389, Directed, 1.0
389, 1043, Directed, 1.0
1043, 52, Directed, 1.0
52, 190, Directed, 1.0
190, 48, Directed, 1.0
48, 135, Directed, 1.0
135, 62, Directed, 1.0
62, 269, Directed, 1.0
269, 1797, Directed, 1.0
1797, 454, Directed, 1.0
454, 136, Directed, 1.0
136, 23, Directed, 1.0
23, 105, Directed, 1.0
105, 138, Directed, 1.0
138, 217, Directed, 1.0
217, 281, Directed, 1.0
281, 154, Directed, 1.0
154, 36, Directed, 1.0
36, 111, Directed, 1.0
111, 356, Directed, 1.0
356, 60, Directed, 1.0
60, 751, Directed, 1.0
751, 418, Directed, 1.0
418, 217, Directed, 1.0
217, 281, Directed, 1.0
281, 154, Directed, 1.0
154, 36, Directed, 1.0
36, 111, Directed, 1.0
111, 356, Directed, 1.0
356, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 224, Directed, 1.0
224, 637, Directed, 1.0
637, 85, Directed, 1.0
85, 5323, Directed, 1.0
5323, 5325, Directed, 1.0
5325, 1224, Directed, 1.0
1224, 612, Directed, 1.0
612, 4148, Directed, 1.0
4148, 1377, Directed, 1.0
1377, 62, Directed, 1.0
62, 540, Directed, 1.0
540, 1797, Directed, 1.0
1797, 294, Directed, 1.0
294, 113, Directed, 1.0
113, 1377, Directed, 1.0
1377, 3576, Directed, 1.0
3576, 154, Directed, 1.0
154, 111, Directed, 1.0
111, 61, Directed, 1.0
61, 5321, Directed, 1.0
5321, 672, Directed, 1.0
672, 5324, Directed, 1.0
5324, 377, Directed, 1.0
377, 47, Directed, 1.0
47, 178, Directed, 1.0
178, 351, Directed, 1.0
351, 194, Directed, 1.0
194, 116, Directed, 1.0
116, 1002, Directed, 1.0
1002, 1713, Directed, 1.0
1713, 217, Directed, 1.0
217, 85, Directed, 1.0
85, 5320, Directed, 1.0
5320, 218, Directed, 1.0
218, 1035, Directed, 1.0
1035, 1327, Directed, 1.0
1327, 5289, Directed, 1.0
5289, 60, Directed, 1.0
60, 121, Directed, 1.0
121, 91, Directed, 1.0
91, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 140, Directed, 1.0
140, 9, Directed, 1.0
9, 45, Directed, 1.0
45, 742, Directed, 1.0
742, 62, Directed, 1.0
62, 630, Directed, 1.0
630, 61, Directed, 1.0
61, 48, Directed, 1.0
48, 5322, Directed, 1.0
5322, 871, Directed, 1.0
871, 140, Directed, 1.0
140, 62, Directed, 1.0
62, 983, Directed, 1.0
983, 61, Directed, 1.0
61, 171, Directed, 1.0
171, 166, Directed, 1.0
166, 2465, Directed, 1.0
2465, 307, Directed, 1.0
307, 5289, Directed, 1.0
5289, 49, Directed, 1.0
49, 154, Directed, 1.0
154, 36, Directed, 1.0
36, 111, Directed, 1.0
111, 61, Directed, 1.0
61, 31, Directed, 1.0
31, 540, Directed, 1.0
540, 90, Directed, 1.0
90, 60, Directed, 1.0
60, 418, Directed, 1.0
418, 3718, Directed, 1.0
3718, 5319, Directed, 1.0
5319, 1321, Directed, 1.0
1321, 742, Directed, 1.0
